team__displayName,team__abbrName,team__logoId,team__logo,player__position,player__rosterId,player__fullName,player__yearsPro,player__injuryLength,player__portraitId,player__jerseyNum,gamesPlayed,fantasy_points,defTotalCatchAllowed,defTotalDeflections,defTotalForcedFum,defTotalFumRec,defTotalInts,defTotalIntReturnYds,defTotalSacks,defTotalSafeties,defTotalTDs,defTotalTackles
Packers,GB,19,,MIKE,553388357,Dalton Moran,0,0,3404,57,2,9.00,1,0,1,0,0,0,0.50,0,0,5.00
Packers,GB,19,,MIKE,553386512,Edgerrin Cooper,2,0,10041,56,2,11.00,5,1,0,0,0,0,0.50,0,0,10.00
Packers,GB,19,,FS,553388879,Evan Williams,2,0,10297,33,2,4.00,2,1,0,0,0,0,0.00,0,0,4.00
Packers,GB,19,,SS,553386348,Javon Bullard,2,0,10024,20,2,10.00,4,2,0,0,0,0,0.00,0,0,10.00
Packers,GB,19,,WILL,553387187,Ty'Ron Hopper,2,0,10110,59,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Packers,GB,19,,CB,553388345,Eric Scott Jr,3,0,10441,38,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Packers,GB,19,,LEDGE,553388732,Lukas Van Ness,3,0,2442,90,2,3.00,0,0,0,0,0,0,0.50,0,0,2.00
Packers,GB,19,,DT,553388992,Devonte Wyatt,4,0,2059,95,2,11.00,0,1,0,0,0,0,2.50,0,0,6.00
Packers,GB,19,,WILL,553388771,Quay Walker,4,0,2006,7,1,4.00,1,1,0,0,0,0,0.00,0,0,4.00
Packers,GB,19,,SAM,553387723,Isaiah McDuffie,5,0,1046,58,2,3.00,2,0,0,1,0,0,0.00,0,0,3.00
Packers,GB,19,,REDGE,553388041,Micah Parsons,5,6,1058,1,1,7.00,0,0,1,0,0,0,1.00,0,0,2.00
Packers,GB,19,,CB,553387161,Nate Hobbs,5,0,1184,21,1,0.00,0,1,0,0,0,0,0.00,0,0,0.00
Packers,GB,19,,FS,553386915,Alohi Gilman,6,0,703,34,2,4.00,1,2,0,0,0,0,0.00,0,0,4.00
Packers,GB,19,,SS,553387743,Xavier McKinney,6,0,452,29,2,5.00,1,1,0,0,0,0,0.00,0,0,5.00
Packers,GB,19,,CB,553387938,Keisean Nixon,7,0,486,25,2,3.00,0,2,0,0,0,0,0.00,0,0,3.00
Packers,GB,19,,LEDGE,553386892,Rashan Gary,7,0,9467,52,2,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Panthers,CAR,20,,MIKE,553387727,Ben Morales,0,0,3917,49,1,8.00,0,0,1,0,0,0,1.00,0,0,3.00
Panthers,CAR,20,,CB,553386580,Tevin Claxton,0,0,10347,35,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Panthers,CAR,20,,REDGE,553388353,Nic Scourton,1,0,10725,11,1,3.00,0,0,0,0,0,0,1.00,0,0,1.00
Panthers,CAR,20,,SAM,553386719,Tommy Eichenberg,2,0,10065,43,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Panthers,CAR,20,,WILL,553388778,Trevin Wallace,2,0,10284,32,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Panthers,CAR,20,,CB,553387189,Jaycee Horn,5,0,1352,8,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Panthers,CAR,20,,SS,553387828,Tre'von Moehrig,5,0,1212,7,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Panthers,CAR,20,,DT,553386313,Derrick Brown,6,0,189,95,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Panthers,CAR,20,,FS,553386865,Jordan Fuller,6,0,285,29,1,13.00,0,0,0,0,2,75,0.00,0,1,1.00
Panthers,CAR,20,,DT,553388868,Christian Wilkins,7,0,9673,90,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Panthers,CAR,20,,CB,553387278,Mike Jackson,7,0,9518,2,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Panthers,CAR,20,,MIKE,553387391,Deion Jones,10,0,8084,45,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Patriots,NE,21,,REDGE,553386764,Kahlil Johnson,0,0,4077,94,1,4.00,0,0,0,0,1,0,0.00,0,0,1.00
Patriots,NE,21,,SS,553388970,Craig Woodson,1,0,10790,31,1,10.00,0,0,0,0,1,27,0.00,0,1,1.00
Patriots,NE,21,,CB,553386936,Christian Gonzalez,3,0,2171,0,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Patriots,NE,21,,WILL,553387652,Marte Mapu,3,0,4670,15,1,2.00,0,2,0,0,0,0,0.00,0,0,2.00
Patriots,NE,21,,WILL,553387047,Christian Harris,4,0,1756,54,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Patriots,NE,21,,CB,553387407,Marcus Jones,4,0,1789,25,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Patriots,NE,21,,DT,553388897,Milton Williams,5,0,1588,97,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Patriots,NE,21,,SS,553386681,Kyle Dugger,6,0,263,23,1,2.00,0,2,0,0,0,0,0.00,0,0,2.00
Patriots,NE,21,,CB,553386576,Carlton Davis III,8,0,8864,7,1,0.00,0,1,0,0,0,0,0.00,0,0,0.00
Patriots,NE,21,,REDGE,553387528,Harold Landry III,8,0,8966,2,1,5.00,0,0,0,0,0,0,1.00,0,0,3.00
Patriots,NE,21,,MIKE,553388483,Robert Spillane,8,0,9926,14,1,4.00,0,0,0,0,1,17,0.00,0,0,1.00
Patriots,NE,21,,FS,553388396,Justin Simmons,10,0,8214,26,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Patriots,NE,21,,FS,553386641,Quandre Diggs,11,0,7084,29,1,0.00,0,2,0,0,0,0,0.00,0,0,0.00
Raiders,LV,22,,CB,553388121,Darien Porter,1,0,10694,26,1,5.00,0,0,0,0,1,13,0.00,0,0,2.00
Raiders,LV,22,,CB,553388216,Decamerion Richardson,2,0,10227,25,1,3.00,0,0,0,1,0,0,0.00,0,0,3.00
Raiders,LV,22,,SS,553388422,Christopher Smith II,3,0,2397,29,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Raiders,LV,22,,FS,553388116,Isaiah Pola-Mao,4,0,4878,20,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Raiders,LV,22,,SS,553385998,Tony Adams,4,0,2723,27,1,9.00,0,1,0,0,2,33,0.00,0,0,3.00
Raiders,LV,22,,CB,553388518,Eric Stokes,5,0,1224,22,1,4.00,0,0,0,0,1,12,0.00,0,0,1.00
Raiders,LV,22,,FS,553386206,Julian Blackmon,6,0,97,31,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Raiders,LV,22,,REDGE,553388001,Charles Omenihu,7,0,9592,90,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Raiders,LV,22,,SAM,553388848,Devin White,7,0,9672,45,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Raiders,LV,22,,LEDGE,553386536,Maxx Crosby,7,0,9426,98,1,10.00,0,1,0,0,0,0,3.00,0,0,4.00
Raiders,LV,22,,DT,553388741,Vita Vea,8,0,9093,50,1,3.00,0,0,0,0,0,0,1.00,0,0,1.00
Raiders,LV,22,,WILL,553386020,Kwon Alexander,11,0,6989,51,1,0.00,0,1,0,0,0,0,0.00,0,0,0.00
Raiders,LV,22,,DT,553387389,DaQuan Jones,12,0,6474,95,1,0.00,0,1,0,0,0,0,0.00,0,0,0.00
Rams,LAR,23,,CB,553387693,Terrence Nixon,0,0,3770,28,2,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Rams,LAR,23,,MIKE,553389121,Jailin Walker,1,0,11028,49,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Rams,LAR,23,,REDGE,553388506,Josaiah Stewart,1,0,10741,2,2,9.00,0,0,0,0,0,0,2.00,0,0,5.00
Rams,LAR,23,,LEDGE,553388744,Jared Verse,2,0,10279,8,2,4.00,0,0,0,0,0,0,1.50,0,0,1.00
Rams,LAR,23,,FS,553387470,Kamren Kinchens,2,0,10141,26,2,9.00,0,1,0,0,1,3,0.00,0,0,6.00
Rams,LAR,23,,SAM,553388482,Omar Speights,2,0,10959,48,2,8.00,0,1,0,0,0,0,0.00,0,0,8.00
Rams,LAR,23,,SAM,553387343,Dyontae Johnson,3,0,10925,54,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Rams,LAR,23,,WILL,553388026,Ivan Pace Jr,3,0,2346,0,2,6.00,0,0,0,0,0,0,0.00,0,0,6.00
Rams,LAR,23,,DT,553388708,Kobie Turner,3,0,5178,91,1,1.00,0,0,0,0,0,0,0.50,0,0,0.00
Rams,LAR,23,,CB,553388813,Jaylen Watson,4,0,2014,30,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Rams,LAR,23,,CB,553386726,Kaiir Elam,4,0,1561,20,2,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Rams,LAR,23,,SS,553386551,Kamren Curl,6,0,225,3,2,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Rams,LAR,23,,MIKE,553387892,Kenneth Murray Jr,6,0,477,59,2,7.00,0,0,0,0,1,1,0.00,0,0,4.00
Rams,LAR,23,,WILL,553386129,Krys Barnes,6,0,1395,40,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Ravens,BAL,24,,CB,553387496,Bilhal Kone,1,0,10628,34,1,3.00,1,0,0,0,0,0,0.00,0,0,3.00
Ravens,BAL,24,,MIKE,553389056,Jay Higgins IV,1,0,10586,49,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Ravens,BAL,24,,FS,553388494,Malaki Starks,1,0,10740,24,2,5.00,0,0,0,0,0,0,0.00,0,0,5.00
Ravens,BAL,24,,CB,553387606,Robert Longerbeam,1,0,10637,37,1,3.00,2,0,0,0,0,0,0.00,0,0,3.00
Ravens,BAL,24,,WILL,553386344,Teddye Buchanan,1,0,10508,40,1,1.00,1,0,0,0,0,0,0.00,0,0,1.00
Ravens,BAL,24,,REDGE,553387246,Adisa Isaac,2,0,10114,50,1,2.00,0,0,0,0,0,0,0.50,0,0,1.00
Ravens,BAL,24,,CB,553388863,Nate Wiggins,2,0,10293,2,2,6.00,4,0,0,0,0,0,0.00,0,0,6.00
Ravens,BAL,24,,SS,553387441,Sanoussi Kane,2,0,10406,21,1,4.00,3,0,0,0,0,0,0.00,0,0,4.00
Ravens,BAL,24,,REDGE,553388258,Tavius Robinson,3,0,2374,95,1,2.00,0,0,0,0,0,0,0.50,0,0,1.00
Ravens,BAL,24,,WILL,553388400,Trenton Simpson,3,0,2393,32,2,9.00,3,0,0,0,0,0,0.00,0,0,9.00
Ravens,BAL,24,,LEDGE,553386049,Will Anderson Jr,3,0,856,97,2,1.00,0,0,0,1,0,0,0.00,0,0,1.00
Ravens,BAL,24,,SS,553387016,Kyle Hamilton,4,0,1753,14,1,0.00,0,1,0,0,0,0,0.00,0,0,0.00
Ravens,BAL,24,,DT,553387637,Nnamdi Madubuike,6,0,441,92,1,4.00,0,0,1,0,0,0,0.00,0,0,1.00
Ravens,BAL,24,,FS,553387994,Isaiah Oliver,8,0,9013,35,1,5.00,3,0,0,0,0,0,0.00,0,0,5.00
Ravens,BAL,24,,CB,553386019,Jaire Alexander,8,0,8797,23,1,5.00,0,0,1,0,0,0,0.00,0,0,2.00
Ravens,BAL,24,,MIKE,553388449,Roquan Smith,8,0,9061,0,2,12.00,1,1,0,0,2,255,1.00,0,0,4.00
Ravens,BAL,24,,CB,553387218,Marlon Humphrey,9,0,8595,44,1,1.00,1,0,0,0,0,0,0.00,0,0,1.00
Saints,NO,26,,WILL,553386547,Alex Long,0,0,3360,58,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Saints,NO,26,,MIKE,553386056,Jaren Judge,0,0,10337,53,2,4.00,1,1,0,0,0,0,0.00,0,0,4.00
Saints,NO,26,,FS,553388324,Jonas Sanker,1,0,10720,33,1,7.00,3,0,0,0,0,0,0.00,0,0,7.00
Saints,NO,26,,SS,553389118,Nate Valcarcel,1,0,11029,34,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Saints,NO,26,,CB,553388227,Quincy Riley,1,0,10706,29,2,8.00,0,0,0,0,1,17,0.00,0,0,5.00
Saints,NO,26,,LEDGE,553386301,Vernon Broughton,1,0,10502,91,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Saints,NO,26,,DT,553386250,Khristian Boyd,2,0,10365,94,2,5.00,0,0,0,0,0,0,1.00,0,0,3.00
Saints,NO,26,,CB,553387744,Kool-Aid McKinstry,2,0,10173,4,2,4.00,2,0,0,1,0,0,0.00,0,0,4.00
Saints,NO,26,,DT,553386275,Bryan Bresee,3,0,1781,90,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Saints,NO,26,,SS,553387200,Jordan Howden,3,0,2213,31,2,12.00,2,2,1,0,0,0,0.00,0,0,9.00
Saints,NO,26,,MIKE,553386609,Nakobe Dean,4,0,1347,57,2,7.00,2,0,0,0,1,4,0.00,0,0,4.00
Saints,NO,26,,REDGE,553386954,Carl Granderson,7,0,9475,96,2,6.00,0,1,0,0,0,0,0.00,0,0,6.00
Saints,NO,26,,CB,553386042,Ugo Amadi,7,0,9368,0,2,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Saints,NO,26,,FS,553388194,Justin Reid,8,0,9035,21,2,3.00,1,1,0,0,0,0,0.00,0,0,3.00
Saints,NO,26,,DT,553386927,Davon Godchaux,9,0,8566,92,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Saints,NO,26,,CB,553386866,Kendall Fuller,10,0,8013,32,2,8.00,3,1,0,0,0,0,1.00,0,0,6.00
Saints,NO,26,,WILL,553386581,Demario Davis,14,0,5132,56,2,8.00,0,2,0,0,1,8,0.00,0,0,5.00
Saints,NO,26,,SAM,553386572,Lavonte David,14,0,5133,54,2,2.00,1,0,0,0,0,0,0.00,0,0,2.00
Seahawks,SEA,27,,MIKE,553387326,Dom Wimbley,0,0,3370,43,1,1.00,1,0,0,0,0,0,0.00,0,0,1.00
Seahawks,SEA,27,,SS,553386739,Nick Emmanwori,1,0,10543,3,1,1.00,1,0,0,0,0,0,0.00,0,0,1.00
Seahawks,SEA,27,,DT,553387885,Byron Murphy II,2,0,10189,91,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Seahawks,SEA,27,,WILL,553387490,Tyrice Knight,2,0,10145,48,1,1.00,1,0,0,0,0,0,0.00,0,0,1.00
Seahawks,SEA,27,,LEDGE,553387005,Derick Hall,3,0,2179,58,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Seahawks,SEA,27,,CB,553388950,Devon Witherspoon,3,0,2485,21,1,7.00,5,1,0,0,0,0,0.00,0,0,7.00
Seahawks,SEA,27,,REDGE,553387639,Boye Mafe,4,0,1821,53,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Seahawks,SEA,27,,CB,553388956,Samuel Womack III,4,0,5323,35,1,8.00,6,0,0,0,0,0,0.00,0,0,8.00
Seahawks,SEA,27,,CB,553388971,Tariq Woolen,4,0,2054,27,1,3.00,0,0,0,0,1,22,0.00,0,0,0.00
Seahawks,SEA,27,,FS,553386453,Andre Cisco,5,0,1147,8,1,4.00,1,0,0,0,0,0,0.00,0,0,4.00
Seahawks,SEA,27,,MIKE,553387371,Ernest Jones IV,5,0,1595,13,1,4.00,3,0,0,0,0,0,0.50,0,0,3.00
Seahawks,SEA,27,,FS,553387612,Julian Love,7,0,9558,20,1,3.00,2,0,0,0,0,0,0.00,0,0,3.00
Seahawks,SEA,27,,LEDGE,553388733,Kyle Van Noy,12,0,6652,97,1,2.00,0,0,0,0,0,0,0.50,0,0,1.00
Steelers,PIT,28,,MIKE,553386334,Carson Bruener,1,0,10505,44,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Steelers,PIT,28,,DT,553387040,Derrick Harmon,1,0,10574,99,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Steelers,PIT,28,,WILL,553388927,Payton Wilson,2,0,10302,41,1,2.00,0,1,0,0,0,0,0.00,0,0,2.00
Steelers,PIT,28,,LEDGE,553387142,Alex Highsmith,6,0,352,56,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Steelers,PIT,28,,FS,553387379,Brandon Jones,6,0,404,31,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Steelers,PIT,28,,MIKE,553388153,Patrick Queen,6,0,538,6,1,2.00,0,1,0,0,0,0,0.00,0,0,2.00
Steelers,PIT,28,,SAM,553387170,Cole Holcomb,7,0,1452,55,1,6.00,0,1,0,0,1,0,0.00,0,0,3.00
Steelers,PIT,28,,FS,553388637,Juan Thornhill,7,0,9655,22,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Steelers,PIT,28,,SS,553386728,DeShon Elliott,8,0,8877,25,1,4.00,0,1,0,0,0,0,0.00,0,0,4.00
Steelers,PIT,28,,CB,553387263,Donte Jackson,8,0,8936,28,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Steelers,PIT,28,,SS,553386455,Chuck Clark,9,0,8507,21,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Steelers,PIT,28,,LEDGE,553388818,T.J. Watt,9,0,8770,90,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Steelers,PIT,28,,CB,553388162,Jalen Ramsey,10,0,8185,5,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Texans,HOU,31,,SS,553388134,Calvin Bishop,0,0,10317,20,1,6.00,0,1,0,0,0,0,0.00,0,0,6.00
Texans,HOU,31,,LEDGE,553388141,Julius Wilson,0,0,4076,93,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Texans,HOU,31,,SAM,553388608,Justice Fitzpatrick,0,0,3711,44,2,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Texans,HOU,31,,DT,553386501,Trey Chavez,0,0,3853,90,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Texans,HOU,31,,FS,553388188,Jaylen Reed,1,0,10702,23,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Texans,HOU,31,,CB,553388439,Jaylin Smith,1,0,10736,22,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Texans,HOU,31,,FS,553386350,Calen Bullock,2,0,10025,2,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Texans,HOU,31,,CB,553387533,Kamari Lassiter,2,0,10147,4,2,9.00,0,0,0,0,1,0,0.00,0,0,6.00
Texans,HOU,31,,WILL,553388667,Henry To'oTo'o,3,0,2431,39,2,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Texans,HOU,31,,CB,553388514,Derek Stingley Jr,4,0,1956,24,2,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Texans,HOU,31,,FS,553388109,Jalen Pitre,4,0,1893,5,2,7.00,0,2,0,0,1,10,0.00,0,0,4.00
Texans,HOU,31,,DT,553386593,Raekwon Davis,6,0,244,92,2,3.00,0,0,0,0,0,0,0.50,0,0,2.00
Texans,HOU,31,,MIKE,553386040,Azeez Al-Shaair,7,0,9361,0,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Texans,HOU,31,,SS,553386886,C.J. Gardner-Johnson,7,0,9466,8,1,6.00,0,1,0,0,1,4,0.00,0,0,3.00
Texans,HOU,31,,DT,553386783,Folorunso Fatukasi,8,0,8884,91,2,2.00,0,0,0,0,0,0,0.50,0,0,1.00
Texans,HOU,31,,CB,553388454,Tremon Smith,9,0,9353,11,1,3.00,0,0,0,0,1,27,0.00,0,0,0.00
Texans,HOU,31,,REDGE,553387223,Danielle Hunter,11,0,7179,55,2,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Titans,TEN,29,,FS,553389103,J.J. Roberts,1,0,0,36,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Titans,TEN,29,,SS,553388942,Kevin Winston Jr.,1,0,10787,23,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Titans,TEN,29,,LEDGE,553387988,Oluwafemi Oladejo,1,0,10683,7,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Titans,TEN,29,,DT,553388558,T'Vondre Sweat,2,0,10258,93,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Titans,TEN,29,,WILL,553388019,DeMarvion Overshown,3,0,2344,52,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Titans,TEN,29,,REDGE,553388603,Kayvon Thibodeaux,4,0,1973,99,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Titans,TEN,29,,WILL,553388269,Malcolm Rodriguez,4,0,1925,44,1,0.00,0,1,0,0,0,0,0.00,0,0,0.00
Titans,TEN,29,,CB,553387717,Roger McCreary,4,0,1843,21,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Titans,TEN,29,,CB,553388469,L'Jarius Sneed,6,0,579,38,1,6.00,0,0,1,0,0,0,0.00,0,0,3.00
Titans,TEN,29,,FS,553387180,Amani Hooker,7,0,9508,37,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Titans,TEN,29,,SAM,553386142,Cody Barton,7,0,9381,50,1,5.00,0,0,0,0,1,25,0.00,0,0,2.00
Vikings,MIN,30,,CB,553386099,Deron Everett,0,0,10356,10,1,6.00,3,0,0,0,0,0,0.00,0,0,6.00
Vikings,MIN,30,,MIKE,553386756,Emanuel Dominguez,0,0,3943,59,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Vikings,MIN,30,,DT,553387110,Jared Shelton,0,0,4200,93,1,10.00,0,0,0,0,0,0,1.50,0,0,7.00
Vikings,MIN,30,,LEDGE,553386185,Tim Burke,0,0,4070,99,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Vikings,MIN,30,,WILL,553387474,Kobe King,1,0,10625,41,1,2.00,1,0,0,0,0,0,0.00,0,0,2.00
Vikings,MIN,30,,SS,553388788,Jay Ward,3,0,2451,24,1,4.00,2,0,0,0,0,0,0.00,0,0,4.00
Vikings,MIN,30,,SAM,553387879,Chad Muma,4,0,1860,55,1,4.00,0,0,0,0,0,0,0.50,0,0,3.00
Vikings,MIN,30,,FS,553387280,Theo Jackson,4,0,2155,26,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Vikings,MIN,30,,CB,553388265,Isaiah Rodgers Sr,6,0,1513,2,1,6.00,3,0,0,0,0,0,0.00,0,0,6.00
Vikings,MIN,30,,LEDGE,553386975,Jonathan Greenard,6,0,305,58,1,2.00,0,0,0,0,0,0,0.50,0,0,1.00
Vikings,MIN,30,,REDGE,553388730,Andrew Van Ginkel,7,0,9661,43,1,3.00,0,0,0,0,0,0,0.50,0,0,2.00
Vikings,MIN,30,,MIKE,553386422,Blake Cashman,7,0,9415,51,1,5.00,3,1,0,0,0,0,0.00,0,0,5.00
Vikings,MIN,30,,CB,553387886,Byron Murphy Jr,7,0,9582,7,1,0.00,1,0,0,0,0,0,0.00,0,0,0.00
