id,gameId,league,homeTeam,awayTeam,awayScore,homeScore,isGameOfTheWeek,manual_gotw,seasonIndex,stageIndex,weekIndex,status,simmed,home_fw,away_fw,scheduled_date_time,home_team_spread,away_team_spread,game_summary,game_preview
5391880,544735558,MEGA,Bears,Lions,24,16,False,False,0,1,17,2,False,False,False,,0.0,0.0,,
5391879,544735557,MEGA,Giants,Cowboys,30,22,False,False,0,1,17,2,False,False,False,,0.0,0.0,,
5391877,544735555,MEGA,Patriots,Dolphins,24,40,False,False,0,1,17,3,False,False,False,,0.0,0.0,,
5391873,544735551,MEGA,Jaguars,Titans,42,28,False,False,0,1,17,2,False,False,False,,0.0,0.0,,
5391871,544735549,MEGA,Eagles,Commanders,33,27,True,False,0,1,17,2,False,False,False,,0.0,0.0,,
5391872,544735550,MEGA,Steelers,Ravens,10,24,False,False,0,1,17,3,False,False,False,,0.0,0.0,,
5391874,544735552,MEGA,Buccaneers,Panthers,0,23,False,False,0,1,17,3,False,False,False,,0.0,0.0,,
5391875,544735553,MEGA,Texans,Colts,22,28,False,False,0,1,17,3,False,False,False,,0.0,0.0,,
5391878,544735556,MEGA,Bills,Jets,6,41,False,False,0,1,17,3,False,False,False,,0.0,0.0,,
5847627,544735238,MEGA,Titans,Chargers,24,27,False,False,0,1,18,3,False,False,False,,0.0,0.0,,
5847628,544735239,MEGA,Buccaneers,Commanders,31,34,False,False,0,1,18,3,False,False,False,,0.0,0.0,,
5847629,544735240,MEGA,Patriots,Bengals,35,7,False,False,0,1,18,2,False,False,False,,0.0,0.0,,
5847631,544735242,MEGA,Ravens,Raiders,28,31,False,False,0,1,18,3,False,False,False,,0.0,0.0,,
5847630,544735241,MEGA,Seahawks,Cowboys,16,35,False,False,0,1,18,3,False,False,False,,0.0,0.0,,
5847632,544735243,MEGA,Giants,Saints,16,24,False,False,0,1,18,3,False,False,False,,0.0,0.0,,
5872513,544735236,MEGA,Titans,Ravens,13,34,False,False,0,1,19,3,False,False,False,,0.0,0.0,,
5872511,544735234,MEGA,Broncos,Bengals,14,24,False,False,0,1,19,3,False,False,False,,0.0,0.0,,
5872512,544735235,MEGA,Lions,Giants,21,17,False,False,0,1,19,2,False,False,False,,0.0,0.0,,
5872514,544735237,MEGA,Buccaneers,Seahawks,42,28,False,False,0,1,19,2,False,False,False,,0.0,0.0,,
5885929,544735232,MEGA,Broncos,Titans,28,38,False,False,0,1,20,3,False,False,False,,0.0,0.0,,"The Tennessee Titans visit the Denver Broncos in a matchup featuring two of the league's top teams, with Denver holding a 16-1 record and Tennessee close behind at 15-2. Both teams showcase strong offensive production, with Denver averaging 354 total yards per game (222 passing, 132 rushing) and Tennessee averaging 337 total yards (236 passing, 102 rushing). Denver has a slight edge in rushing yards, while Tennessee leads in passing yards per game.

Quarterback Cam Ward is a key figure for both teams, with impressive passing stats: one version of Ward has thrown for 366 yards with 3 touchdowns and 1 interception, while another shows 335 yards, 5 touchdowns, and 1 interception. On the ground, RJ Harvey stands out with 213 yards and 4 touchdowns on 17 attempts for one team, and 183 yards with 2 touchdowns on 13 attempts for the other. Receiving threats include Amon-Ra St. Brown with 10 receptions for 147 yards and 1 touchdown, and Christian Watson with 4 receptions for 140 yards and 1 touchdown.

Defensively, Kevin Winston Jr. leads with 8 total tackles and 2 interceptions, while Jahdae Barron adds 7 tackles. Pass rushers Oluwafemi Oladejo and Braden Fiske contribute 4.00 and 2.00 sacks respectively. Turnover margins favor Denver, averaging 1 turnover per game compared to Tennessee’s 2"
5885930,544735233,MEGA,Seahawks,Giants,31,27,False,False,0,1,20,2,False,False,False,,0.0,0.0,,
5901860,544735565,MEGA,Broncos,Giants,17,24,True,False,0,1,22,3,False,False,False,,0.0,0.0,,
5950572,544735513,MEGA,Colts,Titans,21,45,False,False,1,1,0,3,False,False,False,,0.0,0.0,,
5950573,544735515,MEGA,Bills,Jets,30,39,False,False,1,1,0,3,False,False,False,,0.0,0.0,,
5950582,544735514,MEGA,Broncos,Chiefs,7,41,False,False,1,1,0,3,False,False,False,,0.0,0.0,,"The Kansas City Chiefs will visit the Denver Broncos in a matchup where both teams enter the season with fresh 0-0-0 records. Looking at the season per-game averages, Denver holds an edge in total offense, averaging 358 yards per game compared to Kansas City's 299 yards. Denver's offense is more balanced, with 223 passing yards and 136 rushing yards per game, while Kansas City averages 208 passing yards and 91 rushing yards.

Turnover margin could be a key factor in this game. Denver averages just 1 turnover per game, while Kansas City averages 2, which may give the Broncos an advantage in maintaining possession and controlling the pace.

Unfortunately, no individual player statistics or defensive metrics such as tackles or sacks are available for either team, limiting the ability to analyze key contributors or defensive strengths. Without this data, the preview focuses primarily on team offensive production and turnover tendencies.

Both teams will look to establish their offensive rhythm early, with Denver's balanced attack potentially challenging Kansas City's defense. Kansas City's lower total yardage and higher turnovers suggest they may face difficulties sustaining drives against Denver's defense.

Prediction: Denver edges Kansas City 24-17 in a game decided by ball control and offensive efficiency."
5950577,544735502,MEGA,Raiders,Cardinals,0,35,False,False,1,1,0,3,False,False,False,,0.0,0.0,,
5950574,544735516,MEGA,Bengals,Steelers,31,34,False,False,1,1,0,3,False,False,False,,0.0,0.0,,
5950575,544735503,MEGA,Browns,Buccaneers,15,30,False,False,1,1,0,3,False,False,False,,0.0,0.0,,
5950576,544735504,MEGA,Saints,Ravens,35,17,False,False,1,1,0,2,False,False,False,,0.0,0.0,,
5950578,544735505,MEGA,Seahawks,Eagles,20,30,False,False,1,1,0,3,False,False,False,,0.0,0.0,,
5950579,544735508,MEGA,Lions,Falcons,30,35,False,False,1,1,0,3,False,False,False,,0.0,0.0,,
5950580,544735512,MEGA,Cowboys,Commanders,14,38,False,False,1,1,0,3,False,False,False,,0.0,0.0,,
5950581,544735501,MEGA,49ers,Chargers,14,21,False,False,1,1,0,3,False,False,False,,0.0,0.0,,
5950567,544735506,MEGA,Giants,Rams,7,28,True,False,1,1,0,3,False,False,False,,0.0,0.0,,
5950568,544735507,MEGA,Bears,Panthers,23,33,False,False,1,1,0,3,False,False,False,,0.0,0.0,,
5950569,544735509,MEGA,Texans,Jaguars,35,28,False,False,1,1,0,2,False,False,False,,0.0,0.0,,
5950570,544735510,MEGA,Patriots,Dolphins,3,31,False,False,1,1,0,3,False,False,False,,0.0,0.0,,
5950571,544735511,MEGA,Packers,Vikings,17,23,False,False,1,1,0,3,False,False,False,,0.0,0.0,,
5950584,544735490,MEGA,Dolphins,Packers,20,24,False,False,1,1,1,3,False,False,False,,0.0,0.0,,
5950586,544735493,MEGA,Bengals,Colts,14,21,False,False,1,1,1,3,False,False,False,,0.0,0.0,,
5950587,544735494,MEGA,Ravens,Texans,39,35,False,False,1,1,1,2,False,False,False,,0.0,0.0,,
5950588,544735497,MEGA,Eagles,49ers,28,21,False,False,1,1,1,2,False,False,False,,0.0,0.0,,
5950589,544735498,MEGA,Steelers,Browns,6,10,False,False,1,1,1,3,False,False,False,,0.0,0.0,,
5950590,544735499,MEGA,Panthers,Vikings,10,13,False,False,1,1,1,3,False,False,False,,0.0,0.0,,
5950591,544735485,MEGA,Chargers,Rams,21,17,False,False,1,1,1,2,False,False,False,,0.0,0.0,,
5950592,544735486,MEGA,Bears,Saints,31,23,False,False,1,1,1,2,False,False,False,,0.0,0.0,,
5950594,544735488,MEGA,Broncos,Seahawks,28,45,False,False,1,1,1,3,False,False,False,,0.0,0.0,,
5950595,544735495,MEGA,Cardinals,Giants,40,7,False,False,1,1,1,2,False,False,False,,0.0,0.0,,
5950597,544735496,MEGA,Buccaneers,Falcons,37,35,False,False,1,1,1,2,False,False,False,,0.0,0.0,,
5950598,544735500,MEGA,Raiders,Chiefs,16,27,False,False,1,1,1,3,False,False,False,,0.0,0.0,,
5950585,544735491,MEGA,Jaguars,Cowboys,31,24,False,False,1,1,1,2,False,False,False,,0.0,0.0,,
5950596,544735492,MEGA,Titans,Commanders,14,20,False,False,1,1,1,3,False,False,False,,0.0,0.0,,
5950593,544735487,MEGA,Jets,Patriots,24,34,False,False,1,1,1,3,False,False,False,,0.0,0.0,,
5950583,544735489,MEGA,Bills,Lions,28,31,True,False,1,1,1,3,False,False,False,,0.0,0.0,,
5950611,544735472,MEGA,Commanders,Vikings,45,14,False,False,1,1,2,2,False,False,False,,0.0,0.0,,
5950612,544735483,MEGA,Patriots,Chargers,27,29,False,False,1,1,2,3,False,False,False,,0.0,0.0,,
5950613,544735481,MEGA,Broncos,Dolphins,16,49,False,False,1,1,2,3,False,False,False,,0.0,0.0,,
5950602,544735477,MEGA,Texans,Giants,21,17,False,False,1,1,2,2,False,False,False,,0.0,0.0,,
5950608,544735475,MEGA,Cardinals,Seahawks,42,7,False,False,1,1,2,2,False,False,False,,0.0,0.0,,
5950607,544735470,MEGA,Browns,Ravens,25,28,False,False,1,1,2,3,False,False,False,,0.0,0.0,,
5950601,544735476,MEGA,Titans,Colts,31,28,False,False,1,1,2,2,False,False,False,,0.0,0.0,,
5950600,544735474,MEGA,Bears,Bills,29,26,False,False,1,1,2,2,False,False,False,,0.0,0.0,,
5950614,544735484,MEGA,Rams,Cowboys,28,17,False,False,1,1,2,2,False,False,False,,0.0,0.0,,
5950605,544735480,MEGA,Steelers,Eagles,14,17,False,False,1,1,2,3,False,False,False,,0.0,0.0,,
5950599,544735473,MEGA,Falcons,Panthers,13,16,True,False,1,1,2,3,False,False,False,,0.0,0.0,,
5950606,544735482,MEGA,Jets,Raiders,51,14,False,False,1,1,2,2,False,False,False,,0.0,0.0,,
5950609,544735469,MEGA,Chiefs,49ers,7,10,False,False,1,1,2,3,False,False,False,,0.0,0.0,,
5950610,544735471,MEGA,Bengals,Jaguars,21,35,False,False,1,1,2,3,False,False,False,,0.0,0.0,,
5950603,544735478,MEGA,Lions,Packers,6,37,False,False,1,1,2,3,False,False,False,,0.0,0.0,,
5950604,544735479,MEGA,Saints,Buccaneers,21,33,False,False,1,1,2,3,False,False,False,,0.0,0.0,,
5950622,544735465,MEGA,Colts,Cowboys,35,20,False,False,1,1,3,2,False,False,False,,0.0,0.0,,
5950615,544735458,MEGA,Panthers,Buccaneers,19,25,True,False,1,1,3,3,False,False,False,,0.0,0.0,,
5950617,544735460,MEGA,Bills,Broncos,46,28,False,False,1,1,3,2,False,False,False,,0.0,0.0,,
5950620,544735463,MEGA,Ravens,Steelers,31,27,False,False,1,1,3,2,False,False,False,,0.0,0.0,,
5950621,544735464,MEGA,Patriots,Lions,13,36,False,False,1,1,3,3,False,False,False,,0.0,0.0,,
5950624,544735454,MEGA,49ers,Seahawks,35,36,False,False,1,1,3,3,False,False,False,,0.0,0.0,,
5950625,544735455,MEGA,Titans,Giants,45,17,False,False,1,1,3,2,False,False,False,,0.0,0.0,,
5950626,544735456,MEGA,Commanders,Rams,17,14,False,False,1,1,3,2,False,False,False,,0.0,0.0,,
5950616,544735459,MEGA,Jets,Bears,43,35,False,False,1,1,3,2,False,False,False,,0.0,0.0,,
5950618,544735461,MEGA,Falcons,Packers,14,35,False,False,1,1,3,3,False,False,False,,0.0,0.0,,
5950619,544735462,MEGA,Vikings,Dolphins,7,37,False,False,1,1,3,3,False,False,False,,0.0,0.0,,
5950623,544735453,MEGA,Chiefs,Cardinals,9,44,False,False,1,1,3,3,False,False,False,,0.0,0.0,,
5950627,544735457,MEGA,Saints,Browns,24,20,False,False,1,1,3,2,False,False,False,,0.0,0.0,,
5950628,544735468,MEGA,Chargers,Raiders,27,21,False,False,1,1,3,2,False,False,False,,0.0,0.0,,
5950629,544735466,MEGA,Texans,Bengals,45,28,False,False,1,1,3,2,False,False,False,,0.0,0.0,,
5950630,544735467,MEGA,Jaguars,Eagles,23,38,False,False,1,1,3,3,False,False,False,,0.0,0.0,,
5950632,544735441,MEGA,Cowboys,49ers,17,24,False,False,1,1,4,3,False,False,False,,0.0,0.0,,
5950636,544735447,MEGA,Falcons,Bears,35,30,False,False,1,1,4,2,False,False,False,,0.0,0.0,,
5950640,544735439,MEGA,Eagles,Commanders,38,14,False,False,1,1,4,2,False,False,False,,0.0,0.0,,
5950641,544735442,MEGA,Broncos,Buccaneers,3,48,False,False,1,1,4,3,False,False,False,,0.0,0.0,,
5950642,544735445,MEGA,Rams,Cardinals,15,23,False,False,1,1,4,3,False,False,False,,0.0,0.0,,
5950643,544735438,MEGA,Chiefs,Chargers,21,7,False,False,1,1,4,2,False,False,False,,0.0,0.0,,
5950644,544735449,MEGA,Bengals,Raiders,39,42,False,False,1,1,4,3,False,False,False,,0.0,0.0,,
5950645,544735450,MEGA,Patriots,Seahawks,31,27,False,False,1,1,4,2,False,False,False,,0.0,0.0,,
5950646,544735452,MEGA,Giants,Colts,38,14,False,False,1,1,4,2,False,False,False,,0.0,0.0,,
5950633,544735443,MEGA,Texans,Steelers,26,24,False,False,1,1,4,2,False,False,False,,0.0,0.0,,
5950634,544735444,MEGA,Lions,Jets,24,38,False,False,1,1,4,3,False,False,False,,0.0,0.0,,
5950635,544735446,MEGA,Jaguars,Ravens,21,24,False,False,1,1,4,3,False,False,False,,0.0,0.0,,
5950637,544735448,MEGA,Browns,Titans,28,35,False,False,1,1,4,3,False,False,False,,0.0,0.0,,
5950638,544735451,MEGA,Dolphins,Bills,52,21,False,False,1,1,4,2,False,False,False,,0.0,0.0,,
5950639,544735437,MEGA,Saints,Panthers,24,7,False,False,1,1,4,2,False,False,False,,0.0,0.0,,
5950631,544735440,MEGA,Vikings,Packers,20,3,True,False,1,1,4,2,False,False,False,,0.0,0.0,,
5950658,544735431,MEGA,Ravens,Falcons,14,31,False,False,1,1,5,3,False,False,False,,0.0,0.0,,
5950659,544735435,MEGA,Buccaneers,Panthers,32,24,False,False,1,1,5,2,False,False,False,,0.0,0.0,,
5950660,544735436,MEGA,Jaguars,Colts,7,21,False,False,1,1,5,3,False,False,False,,0.0,0.0,,
5950649,544735427,MEGA,Packers,Patriots,41,14,False,False,1,1,5,2,False,False,False,,0.0,0.0,,
5950648,544735426,MEGA,Steelers,Saints,21,18,False,False,1,1,5,2,False,False,False,,0.0,0.0,,
5950647,544735425,MEGA,Browns,Texans,29,32,True,False,1,1,5,3,False,False,False,,0.0,0.0,,
5950651,544735430,MEGA,Giants,Commanders,21,24,False,False,1,1,5,3,False,False,False,,0.0,0.0,,
5950650,544735428,MEGA,Dolphins,Bengals,45,0,False,False,1,1,5,2,False,False,False,,0.0,0.0,,
5950653,544735434,MEGA,Bills,Vikings,20,6,False,False,1,1,5,2,False,False,False,,0.0,0.0,,
5950652,544735432,MEGA,Bears,Lions,48,14,False,False,1,1,5,2,False,False,False,,0.0,0.0,,
5950655,544735423,MEGA,Eagles,Cardinals,24,21,False,False,1,1,5,2,False,False,False,,0.0,0.0,,
5950656,544735429,MEGA,Raiders,49ers,34,28,False,False,1,1,5,2,False,False,False,,0.0,0.0,,
5950657,544735433,MEGA,Chargers,Jets,17,38,False,False,1,1,5,3,False,False,False,,0.0,0.0,,
5950654,544735424,MEGA,Seahawks,Chiefs,42,63,False,False,1,1,5,3,False,False,False,,0.0,0.0,,
5950673,544735421,MEGA,Jets,Steelers,35,42,False,False,1,1,6,3,False,False,False,,0.0,0.0,,
5950664,544735414,MEGA,Panthers,Falcons,49,35,False,False,1,1,6,2,False,False,False,,0.0,0.0,,
5950671,544735420,MEGA,Ravens,Titans,35,21,False,False,1,1,6,2,False,False,False,,0.0,0.0,,
5950672,544735422,MEGA,Cowboys,Giants,24,20,False,False,1,1,6,2,False,False,False,,0.0,0.0,,
5950669,544735416,MEGA,Raiders,Patriots,30,42,False,False,1,1,6,3,False,False,False,,0.0,0.0,,
5950667,544735411,MEGA,49ers,Rams,31,14,False,False,1,1,6,2,False,False,False,,0.0,0.0,,
5950666,544735419,MEGA,Bengals,Saints,38,7,False,False,1,1,6,2,False,False,False,,0.0,0.0,,
5950661,544735410,MEGA,Bears,Packers,24,36,True,False,1,1,6,3,False,False,False,,0.0,0.0,,
5950670,544735418,MEGA,Cardinals,Broncos,31,13,False,False,1,1,6,2,False,False,False,,0.0,0.0,,
5950668,544735415,MEGA,Chargers,Chiefs,30,33,False,False,1,1,6,3,False,False,False,,0.0,0.0,,
5950665,544735417,MEGA,Colts,Eagles,6,38,False,False,1,1,6,3,False,False,False,,0.0,0.0,,
5950662,544735412,MEGA,Jaguars,Texans,21,24,False,False,1,1,6,3,False,False,False,,0.0,0.0,,
5950663,544735413,MEGA,Lions,Seahawks,24,14,False,False,1,1,6,2,False,False,False,,0.0,0.0,,
5950676,544735399,MEGA,Giants,Seahawks,7,31,False,False,1,1,7,3,False,False,False,,0.0,0.0,,
5950678,544735401,MEGA,Titans,Steelers,52,59,False,False,1,1,7,3,False,False,False,,0.0,0.0,,
5950679,544735403,MEGA,Browns,Chargers,13,38,False,False,1,1,7,3,False,False,False,,0.0,0.0,,
5950681,544735406,MEGA,Buccaneers,Packers,35,28,False,False,1,1,7,2,False,False,False,,0.0,0.0,,
5950682,544735395,MEGA,Broncos,Raiders,7,13,False,False,1,1,7,3,False,False,False,,0.0,0.0,,
5950685,544735404,MEGA,Rams,Eagles,14,31,False,False,1,1,7,3,False,False,False,,0.0,0.0,,
5950687,544735408,MEGA,Lions,Bears,24,14,False,False,1,1,7,2,False,False,False,,0.0,0.0,,
5950688,544735407,MEGA,Saints,Falcons,21,33,False,False,1,1,7,3,False,False,False,,0.0,0.0,,
5950684,544735402,MEGA,Cardinals,Panthers,35,13,False,False,1,1,7,2,False,False,False,,0.0,0.0,,
5950686,544735409,MEGA,Commanders,Cowboys,28,37,False,False,1,1,7,3,False,False,False,,0.0,0.0,,
5950680,544735405,MEGA,Vikings,Jets,35,42,False,False,1,1,7,3,False,False,False,,0.0,0.0,,
5950675,544735398,MEGA,Jaguars,Dolphins,14,29,False,False,1,1,7,3,False,False,False,,0.0,0.0,,
5950674,544735397,MEGA,Ravens,Bengals,37,10,True,False,1,1,7,2,False,False,False,,0.0,0.0,,
5950683,544735396,MEGA,Chiefs,Bills,41,40,False,False,1,1,7,2,False,False,False,,0.0,0.0,,
5950677,544735400,MEGA,Colts,Texans,27,24,False,False,1,1,7,2,False,False,False,,0.0,0.0,,
5950701,544735394,MEGA,Browns,Bengals,15,19,False,False,1,1,8,3,False,False,False,,0.0,0.0,,
5950700,544735389,MEGA,Buccaneers,Giants,31,27,False,False,1,1,8,2,False,False,False,,0.0,0.0,,
5950691,544735386,MEGA,Saints,Lions,17,3,False,False,1,1,8,2,False,False,False,,0.0,0.0,,
5950702,544735393,MEGA,Cardinals,49ers,34,0,False,False,1,1,8,2,False,False,False,,0.0,0.0,,
5950699,544735387,MEGA,Seahawks,Raiders,24,26,False,False,1,1,8,3,False,False,False,,0.0,0.0,,
5950698,544735383,MEGA,Chargers,Dolphins,24,21,False,False,1,1,8,2,False,False,False,,0.0,0.0,,
5950697,544735385,MEGA,Broncos,Titans,31,10,False,False,1,1,8,2,False,False,False,,0.0,0.0,,
5950696,544735381,MEGA,Bills,Rams,42,28,False,False,1,1,8,2,False,False,False,,0.0,0.0,,
5950692,544735388,MEGA,Cowboys,Bears,28,29,False,False,1,1,8,3,False,False,False,,0.0,0.0,,
5950693,544735390,MEGA,Patriots,Vikings,13,31,False,False,1,1,8,3,False,False,False,,0.0,0.0,,
5950694,544735391,MEGA,Steelers,Panthers,21,28,False,False,1,1,8,3,False,False,False,,0.0,0.0,,
5950695,544735392,MEGA,Commanders,Colts,23,7,False,False,1,1,8,2,False,False,False,,0.0,0.0,,
5950689,544735382,MEGA,Eagles,Packers,24,28,True,False,1,1,8,3,False,False,False,,0.0,0.0,,
5950690,544735384,MEGA,Jets,Chiefs,56,30,False,False,1,1,8,2,False,False,False,,0.0,0.0,,
5950716,544735379,MEGA,Bills,Dolphins,18,23,False,False,1,1,9,3,False,False,False,,0.0,0.0,,
5950709,544735378,MEGA,Chiefs,Colts,7,31,False,False,1,1,9,3,False,False,False,,0.0,0.0,,
5950707,544735376,MEGA,Jaguars,Browns,28,17,False,False,1,1,9,2,False,False,False,,0.0,0.0,,
5950706,544735375,MEGA,Patriots,Jets,9,14,False,False,1,1,9,3,False,False,False,,0.0,0.0,,
5950705,544735371,MEGA,Bears,49ers,34,7,False,False,1,1,9,2,False,False,False,,0.0,0.0,,
5950703,544735369,MEGA,Texans,Vikings,14,37,True,False,1,1,9,3,False,False,False,,0.0,0.0,,
5950704,544735370,MEGA,Eagles,Cowboys,28,18,False,False,1,1,9,2,False,False,False,,0.0,0.0,,
5950714,544735374,MEGA,Raiders,Broncos,40,39,False,False,1,1,9,2,False,False,False,,0.0,0.0,,
5950713,544735372,MEGA,Chargers,Seahawks,45,23,False,False,1,1,9,2,False,False,False,,0.0,0.0,,
5950712,544735367,MEGA,Titans,Bengals,14,24,False,False,1,1,9,3,False,False,False,,0.0,0.0,,
5950711,544735373,MEGA,Cardinals,Rams,31,25,False,False,1,1,9,2,False,False,False,,0.0,0.0,,
5950710,544735368,MEGA,Ravens,Giants,31,16,False,False,1,1,9,2,False,False,False,,0.0,0.0,,
5950708,544735377,MEGA,Falcons,Commanders,17,13,False,False,1,1,9,2,False,False,False,,0.0,0.0,,
5950715,544735380,MEGA,Buccaneers,Saints,28,3,False,False,1,1,9,2,False,False,False,,0.0,0.0,,
5950721,544735359,MEGA,Patriots,Ravens,7,37,False,False,1,1,10,3,False,False,False,,0.0,0.0,,
5950722,544735360,MEGA,Packers,Bears,38,3,False,False,1,1,10,2,False,False,False,,0.0,0.0,,
5950723,544735361,MEGA,Colts,Browns,28,24,False,False,1,1,10,2,False,False,False,,0.0,0.0,,
5950718,544735356,MEGA,Dolphins,49ers,28,31,False,False,1,1,10,3,False,False,False,,0.0,0.0,,
5950717,544735354,MEGA,Chiefs,Broncos,24,31,True,False,1,1,10,3,False,False,False,,0.0,0.0,,
5950725,544735353,MEGA,Giants,Eagles,21,21,False,False,1,1,10,4,False,False,False,,0.0,0.0,,
5950719,544735357,MEGA,Falcons,Buccaneers,34,42,False,False,1,1,10,3,False,False,False,,0.0,0.0,,
5950728,544735352,MEGA,Rams,Seahawks,28,7,False,False,1,1,10,2,False,False,False,,0.0,0.0,,
5950727,544735362,MEGA,Raiders,Bills,21,35,False,False,1,1,10,3,False,False,False,,0.0,0.0,,
5950726,544735355,MEGA,Cardinals,Commanders,45,16,False,False,1,1,10,2,False,False,False,,0.0,0.0,,
5950724,544735366,MEGA,Panthers,Saints,26,7,False,False,1,1,10,2,False,False,False,,0.0,0.0,,
5950729,544735364,MEGA,Bengals,Cowboys,11,38,False,False,1,1,10,3,False,False,False,,0.0,0.0,,
5950730,544735365,MEGA,Titans,Texans,28,35,False,False,1,1,10,3,False,False,False,,0.0,0.0,,
5950731,544735363,MEGA,Lions,Vikings,20,21,False,False,1,1,10,3,False,False,False,,0.0,0.0,,
5950720,544735358,MEGA,Steelers,Jaguars,35,31,False,False,1,1,10,2,False,False,False,,0.0,0.0,,
5950740,544735348,MEGA,Raiders,Jaguars,31,14,False,False,1,1,11,2,False,False,False,,0.0,0.0,,
5950737,544735344,MEGA,Eagles,Texans,19,17,False,False,1,1,11,2,False,False,False,,0.0,0.0,,
5950742,544735345,MEGA,49ers,Saints,7,24,False,False,1,1,11,3,False,False,False,,0.0,0.0,,
5950739,544735337,MEGA,Rams,Chiefs,31,36,False,False,1,1,11,3,False,False,False,,0.0,0.0,,
5950736,544735343,MEGA,Browns,Commanders,41,19,False,False,1,1,11,2,False,False,False,,0.0,0.0,,
5950741,544735339,MEGA,Broncos,Chargers,9,17,False,False,1,1,11,3,False,False,False,,0.0,0.0,,
5950738,544735349,MEGA,Buccaneers,Bengals,41,14,False,False,1,1,11,2,False,False,False,,0.0,0.0,,
5950734,544735341,MEGA,Panthers,Ravens,23,24,False,False,1,1,11,3,False,False,False,,0.0,0.0,,
5950733,544735340,MEGA,Falcons,Steelers,21,28,False,False,1,1,11,3,False,False,False,,0.0,0.0,,
5950743,544735350,MEGA,Cowboys,Titans,30,48,False,False,1,1,11,3,False,False,False,,0.0,0.0,,
5950744,544735346,MEGA,Seahawks,Cardinals,10,41,False,False,1,1,11,3,False,False,False,,0.0,0.0,,
5950745,544735347,MEGA,Lions,Dolphins,7,27,False,False,1,1,11,3,False,False,False,,0.0,0.0,,
5950746,544735351,MEGA,Jets,Packers,45,64,False,False,1,1,11,3,False,False,False,,0.0,0.0,,
5950732,544735338,MEGA,Patriots,Bills,21,20,True,False,1,1,11,2,False,False,False,,0.0,0.0,,
5950735,544735342,MEGA,Vikings,Bears,48,42,False,False,1,1,11,2,False,False,False,,0.0,0.0,,
5950751,544735330,MEGA,Packers,Bills,28,13,False,False,1,1,12,2,False,False,False,,0.0,0.0,,
5950760,544735334,MEGA,Vikings,Buccaneers,28,31,False,False,1,1,12,3,False,False,False,,0.0,0.0,,
5950756,544735323,MEGA,Jets,Cardinals,13,20,False,False,1,1,12,3,False,False,False,,0.0,0.0,,
5950754,544735327,MEGA,Chargers,Falcons,21,26,False,False,1,1,12,3,False,False,False,,0.0,0.0,,
5950757,544735333,MEGA,49ers,Giants,34,27,False,False,1,1,12,2,False,False,False,,0.0,0.0,,
5950753,544735332,MEGA,Jaguars,Titans,25,28,False,False,1,1,12,3,False,False,False,,0.0,0.0,,
5950755,544735335,MEGA,Seahawks,Rams,42,46,False,False,1,1,12,3,False,False,False,,0.0,0.0,,
5950752,544735331,MEGA,Dolphins,Patriots,28,10,False,False,1,1,12,2,False,False,False,,0.0,0.0,,
5950750,544735329,MEGA,Bengals,Browns,21,28,False,False,1,1,12,3,False,False,False,,0.0,0.0,,
5950749,544735326,MEGA,Commanders,Eagles,0,16,False,False,1,1,12,3,False,False,False,,0.0,0.0,,
5950748,544735325,MEGA,Steelers,Colts,21,10,False,False,1,1,12,2,False,False,False,,0.0,0.0,,
5950758,544735328,MEGA,Ravens,Broncos,51,24,False,False,1,1,12,2,False,False,False,,0.0,0.0,,
5950747,544735324,MEGA,Cowboys,Texans,24,28,True,False,1,1,12,3,False,False,False,,0.0,0.0,,
5950759,544735336,MEGA,Panthers,Lions,21,38,False,False,1,1,12,3,False,False,False,,0.0,0.0,,
5950768,544735314,MEGA,49ers,Commanders,21,24,False,False,1,1,13,3,False,False,False,,0.0,0.0,,
5950772,544735313,MEGA,Giants,Lions,21,42,False,False,1,1,13,3,False,False,False,,0.0,0.0,,
5950766,544735319,MEGA,Vikings,Falcons,27,15,False,False,1,1,13,2,False,False,False,,0.0,0.0,,
5950765,544735318,MEGA,Packers,Panthers,24,22,False,False,1,1,13,2,False,False,False,,0.0,0.0,,
5950764,544735316,MEGA,Bills,Chargers,10,17,False,False,1,1,13,3,False,False,False,,0.0,0.0,,
5950762,544735311,MEGA,Dolphins,Bears,28,21,False,False,1,1,13,2,False,False,False,,0.0,0.0,,
5950769,544735315,MEGA,Broncos,Jets,32,55,False,False,1,1,13,3,False,False,False,,0.0,0.0,,
5950767,544735321,MEGA,Colts,Jaguars,30,0,False,False,1,1,13,2,False,False,False,,0.0,0.0,,
5950761,544735310,MEGA,Saints,Cowboys,14,16,True,False,1,1,13,3,False,False,False,,0.0,0.0,,
5950763,544735312,MEGA,Texans,Titans,31,23,False,False,1,1,13,2,False,False,False,,0.0,0.0,,
5950770,544735317,MEGA,Rams,Raiders,21,13,False,False,1,1,13,2,False,False,False,,0.0,0.0,,
5950771,544735309,MEGA,Chiefs,Patriots,34,16,False,False,1,1,13,2,False,False,False,,0.0,0.0,,
5950774,544735322,MEGA,Browns,Steelers,28,42,False,False,1,1,13,3,False,False,False,,0.0,0.0,,
5950773,544735320,MEGA,Ravens,Buccaneers,21,27,False,False,1,1,13,3,False,False,False,,0.0,0.0,,
5950781,544735303,MEGA,Jets,Dolphins,28,35,False,False,1,1,14,3,False,False,False,,0.0,0.0,,
